id,filepath_gambar,jenis,warna_dominan_1,warna_dominan_2,warna_dominan_3,warna_dominan_4,warna_dominan_5,warna_index,teori_warna,warna_kombinasi,rd,gd,bd,rk,gk,bk,hueDiff,satDiff,valDiff,deltaE,contrast,label_kecocokan,probabilitas,rekomendasi_warna
1880,dataset_0/vector/vector(63).jpeg,vector,#161514,#5a4c3c,#453217,#604114,#a56a3d,63,complementary_sharp,#255EB2,96,65,20,37,94,178,0.49939343,0.000468165,0.321568627,82.16219714,1.46785882,0.0,0.00018041456901395607,
1881,dataset_0/vector/vector(63).jpeg,vector,#161514,#5a4c3c,#453217,#604114,#a56a3d,63,triadic1_soft,#508670,96,65,20,80,134,112,0.333414555,0.388681592,0.149019608,46.19999188,2.202310247,0.0,0.9762123935504081,#508670
1882,dataset_0/vector/vector(63).jpeg,vector,#161514,#5a4c3c,#453217,#604114,#a56a3d,63,triadic1_sharp,#25B278,96,65,20,37,178,120,0.33275787,0.000468165,0.321568627,69.04444035,3.409659144,1.0,0.9999740868017795,#25B278
1883,dataset_0/vector/vector(63).jpeg,vector,#161514,#5a4c3c,#453217,#604114,#a56a3d,63,triadic2_soft,#705086,96,65,20,112,80,134,0.333252112,0.388681592,0.149019608,59.42166367,1.405145932,0.0,0.0009955248453994445,#705086
1884,dataset_0/vector/vector(63).jpeg,vector,#161514,#5a4c3c,#453217,#604114,#a56a3d,63,triadic2_sharp,#7825B2,96,65,20,120,37,178,0.333908797,0.000468165,0.321568627,102.9681466,1.195501099,0.0,0.00019612241533741555,
1885,dataset_0/vector/vector(63).jpeg,vector,#161514,#5a4c3c,#453217,#604114,#a56a3d,63,complementary_soft,#79A8CB,165,106,61,121,168,203,0.499022827,0.226362144,0.149019608,65.07324381,1.75018792,1.0,0.9715269637744011,#79A8CB
1886,dataset_0/vector/vector(63).jpeg,vector,#161514,#5a4c3c,#453217,#604114,#a56a3d,63,complementary_sharp,#357CB2,165,106,61,53,124,178,0.499884615,0.071944161,0.050980392,73.40128738,1.01102271,0.0,3.239014489924721e-06,
1887,dataset_0/vector/vector(63).jpeg,vector,#161514,#5a4c3c,#453217,#604114,#a56a3d,63,triadic1_soft,#79CB9D,165,106,61,121,203,157,0.33438868,0.226362144,0.149019608,62.9948419,2.292776208,1.0,0.9996788922428667,#79CB9D
1888,dataset_0/vector/vector(63).jpeg,vector,#161514,#5a4c3c,#453217,#604114,#a56a3d,63,triadic1_sharp,#35B26B,165,106,61,53,178,107,0.333217949,0.071944161,0.050980392,71.20346209,1.635031395,1.0,0.06220659462216853,#35B26B
1889,dataset_0/vector/vector(63).jpeg,vector,#161514,#5a4c3c,#453217,#604114,#a56a3d,63,triadic2_soft,#9D79CB,165,106,61,157,121,203,0.332277986,0.226362144,0.149019608,73.26101346,1.275343762,0.0,5.4613261851413084e-05,
1890,dataset_0/vector/vector(63).jpeg,vector,#161514,#5a4c3c,#453217,#604114,#a56a3d,63,triadic2_sharp,#6B35B2,165,106,61,107,53,178,0.333448718,0.071944161,0.050980392,98.02056084,1.702701479,0.0,0.003383416872685571,
1891,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,complementary_soft,#90F1E7,203,79,91,144,241,231,0.498946902,0.208347812,0.149019608,92.69153365,3.311015298,1.0,0.9999996212008502,#90F1E7
1892,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,complementary_sharp,#3CCBBD,203,79,91,60,203,189,0.499812016,0.093596059,0.0,96.39509643,2.177136804,1.0,0.9999734982378222,#3CCBBD
1893,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic1_soft,#9AF190,203,79,91,154,241,144,0.332280235,0.208347812,0.149019608,103.6265883,3.193930146,1.0,0.9999816028007812,#9AF190
1894,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic1_sharp,#4ACB3C,203,79,91,74,203,60,0.333145349,0.093596059,0.0,120.1152212,2.058491211,1.0,0.990908768417726,
1895,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic2_soft,#909AF1,203,79,91,144,154,241,0.334386432,0.208347812,0.149019608,73.32390032,1.679907457,1.0,0.37911288776715524,
1896,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic2_sharp,#3C4ACB,203,79,91,60,74,203,0.333521317,0.093596059,0.0,89.3817793,1.584956014,0.0,0.007691070685318722,
1897,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,complementary_soft,#98F5FE,216,75,61,152,245,254,0.499652119,0.316017789,0.149019608,102.8100003,3.369751423,1.0,0.9999996514455569,#98F5FE
1898,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,complementary_sharp,#3DCAD8,216,75,61,61,202,216,0.5,0.0,0.0,105.7011341,2.130367472,1.0,0.999356417235427,#3DCAD8
1899,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic1_soft,#98FEA1,216,75,61,152,254,161,0.332985452,0.316017789,0.149019608,110.1594713,3.40965282,1.0,0.999999733204615,#98FEA1
1900,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic1_sharp,#3DD84A,216,75,61,61,216,74,0.332258065,0.0,0.0,125.0910537,2.226779596,1.0,0.9989892870802669,
1901,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic2_soft,#A198FE,216,75,61,161,152,254,0.333681214,0.316017789,0.149019608,93.60499562,1.689734353,0.0,0.011133928348458522,
1902,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic2_sharp,#4A3DD8,216,75,61,74,61,216,0.334408602,0.0,0.0,116.4528255,1.692608352,0.0,0.008868331968134802,
1903,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,complementary_soft,#95D4F9,211,132,85,149,212,249,0.499497354,0.195549972,0.149019608,74.81164383,1.813968297,1.0,0.9987999186255238,#95D4F9
1904,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,complementary_sharp,#3F9BD3,211,132,85,63,155,211,0.499106249,0.104265403,0.0,82.1354813,1.052764685,0.0,6.562554792153498e-06,
1905,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic1_soft,#95F9BA,211,132,85,149,249,186,0.332830688,0.195549972,0.149019608,75.88121183,2.296371006,1.0,0.999989626173465,#95F9BA
1906,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic1_sharp,#3FD376,211,132,85,63,211,118,0.333100958,0.104265403,0.0,85.82869748,1.498399344,1.0,0.9808523823052976,#3FD376
1907,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic2_soft,#BA95F9,211,132,85,186,149,249,0.333835979,0.195549972,0.149019608,83.38750148,1.215685755,0.0,7.353093009145517e-05,
1908,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic2_sharp,#763FD3,211,132,85,118,63,211,0.333565709,0.104265403,0.0,111.3427767,2.104493915,1.0,0.48762584914694074,
1909,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,complementary_soft,#7ED2AE,172,42,98,126,210,174,0.4996337,0.355813953,0.149019608,97.86894241,3.592302345,1.0,0.999999229733449,#7ED2AE
1910,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,complementary_sharp,#2BB278,172,42,98,43,178,120,0.499810066,0.002613013,0.023529412,109.7286139,2.37364692,1.0,0.9997640018017853,#2BB278
1911,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic1_soft,#A2D27E,172,42,98,162,210,126,0.333699634,0.355813953,0.149019608,101.8682461,3.696305505,1.0,0.9999984774541257,#A2D27E
1912,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic1_sharp,#65B22B,172,42,98,101,178,43,0.333523267,0.002613013,0.023529412,120.041417,2.439346842,1.0,0.997727598677592,
1913,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic2_soft,#7EA2D2,172,42,98,126,162,210,0.332967033,0.355813953,0.149019608,67.38993996,2.448392167,1.0,0.9980898788083845,
1914,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic2_sharp,#2B65B2,172,42,98,43,101,178,0.3331434,0.002613013,0.023529412,65.6100643,1.105888697,0.0,1.712392993264349e-06,
1915,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,complementary_soft,#D3DCFF,250,241,207,211,220,255,0.499207188,0.00054902,0.019607843,36.77129123,1.200430284,0.0,4.676778650219479e-06,
1916,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,complementary_sharp,#4B6FFA,250,241,207,75,111,250,0.499401993,0.528,0.0,106.5198682,3.744502663,1.0,0.9999998223957467,#4B6FFA
1917,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic1_soft,#D3FFF5,250,241,207,211,255,245,0.330338266,0.00054902,0.019607843,22.10252444,1.045523979,0.0,2.3786615294319063e-07,
1918,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic1_sharp,#4BFAD5,250,241,207,75,250,213,0.332978959,0.528,0.0,51.89505521,1.16402942,0.0,6.955675149552074e-06,#4BFAD5
1919,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic2_soft,#F5D3FF,250,241,207,245,211,255,0.3363284,0.00054902,0.019607843,41.42387562,1.185609635,0.0,3.7398756960949383e-06,
1920,dataset_0/vector/vector(64).jpeg,vector,#cb4f5b,#d84b3d,#d38455,#ac2a62,#faf1cf,64,triadic2_sharp,#D54BFA,250,241,207,213,75,250,0.333687708,0.528,0.0,117.9550351,2.983859112,1.0,0.9999995192429842,#D54BFA
1921,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,complementary_soft,#B3D0FF,253,224,178,179,208,255,0.499152047,0.001596528,0.007843137,52.97483439,1.231528755,0.0,0.0006287141312538284,
1922,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,complementary_sharp,#4B90FD,253,224,178,75,144,253,0.499837703,0.407114625,0.0,92.51108778,2.457439077,1.0,0.9999987586597437,#4B90FD
1923,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic1_soft,#B3FFE1,253,224,178,179,255,225,0.331988304,0.001596528,0.007843137,38.25147034,1.110809703,0.0,1.5900110083753126e-06,
1924,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic1_sharp,#4BFDB8,253,224,178,75,253,184,0.333171036,0.407114625,0.0,63.85088832,1.027443973,0.0,9.334958547851698e-06,
1925,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic2_soft,#E1B3FF,253,224,178,225,179,255,0.334678363,0.001596528,0.007843137,64.43779327,1.36284726,0.0,0.04333511286817064,#E1B3FF
1926,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic2_sharp,#B84BFD,253,224,178,184,75,253,0.33349563,0.407114625,0.0,123.2103122,3.017033466,1.0,0.9999988602992815,#B84BFD
1927,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,complementary_soft,#99FFE2,233,125,155,153,255,226,0.498910675,0.063519313,0.08627451,85.81631089,2.255820507,1.0,0.9999925504959623,#99FFE2
1928,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,complementary_sharp,#45E9BB,233,125,155,69,233,187,0.499548329,0.240343348,0.0,99.24960222,1.731080937,1.0,0.9995898080529907,#45E9BB
1929,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic1_soft,#B5FF99,233,125,155,181,255,153,0.333877996,0.063519313,0.08627451,98.08141033,2.252272849,1.0,0.9999908155441835,#B5FF99
1930,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic1_sharp,#73E945,233,125,155,115,233,69,0.332881662,0.240343348,0.0,124.6026744,1.711299253,1.0,0.9952075387809234,
1931,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic2_soft,#99B5FF,233,125,155,153,181,255,0.332788671,0.063519313,0.08627451,56.5662216,1.322242209,0.0,0.0015371490156064758,
1932,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic2_sharp,#4573E9,233,125,155,69,115,233,0.333785005,0.240343348,0.0,71.93856014,1.612357187,0.0,0.3850464605032247,
1933,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,complementary_soft,#7FD5C8,175,81,95,127,213,200,0.499628897,0.133386989,0.149019608,77.24577514,2.942162353,1.0,0.9999997252658652,#7FD5C8
1934,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,complementary_sharp,#35B29F,175,81,95,53,178,159,0.499489362,0.165104334,0.011764706,80.94626598,1.925608389,1.0,0.9982514378049467,#35B29F
1935,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic1_soft,#8CD57F,175,81,95,140,213,127,0.33296223,0.133386989,0.149019608,88.73111828,2.866560989,1.0,0.9999979069959786,#8CD57F
1936,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic1_sharp,#48B235,175,81,95,72,178,53,0.332822695,0.165104334,0.011764706,103.8168536,1.847561571,1.0,0.9820920135927675,
1937,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic2_soft,#7F8CD5,175,81,95,127,140,213,0.333704437,0.133386989,0.149019608,57.48675314,1.588101878,0.0,0.03915461607205383,
1938,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic2_sharp,#3548B2,175,81,95,53,72,178,0.333843972,0.165104334,0.011764706,70.9063835,1.530581676,0.0,0.011664864516704983,
1939,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,complementary_soft,#F1F5FF,251,247,238,241,245,255,0.496336996,0.003109132,0.015686275,10.09706927,1.020558119,0.0,1.5751625986785866e-07,
1940,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,complementary_sharp,#4B81FB,251,247,238,75,129,251,0.499854312,0.64940239,0.0,84.90932411,3.367595207,1.0,0.9999996231996972,#4B81FB
1941,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic1_soft,#F1FFFA,251,247,238,241,255,250,0.325091575,0.003109132,0.015686275,6.781918659,1.039907771,0.0,2.3284418897264784e-07,
1942,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic1_sharp,#4BFBC4,251,247,238,75,251,196,0.332532051,0.64940239,0.0,57.88556958,1.235645076,0.0,7.461738754947628e-05,#4BFBC4
1943,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic2_soft,#FAF1FF,251,247,238,250,241,255,0.341575092,0.003109132,0.015686275,11.93221865,1.028801314,0.0,4.600097841024569e-07,
1944,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic2_sharp,#C44BFB,251,247,238,196,75,251,0.334134615,0.64940239,0.0,110.4095643,3.417811291,1.0,0.9999998266128519,#C44BFB
1945,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,complementary_soft,#8DCAEB,197,125,87,141,202,235,0.499065119,0.158375635,0.149019608,67.87704613,1.827795734,1.0,0.9989411966888927,#8DCAEB
1946,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,complementary_sharp,#3B95C5,197,125,87,59,149,197,0.499604743,0.14213198,0.0,73.68753308,1.024470796,0.0,5.777422926161484e-06,
1947,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic1_soft,#8DEBAD,197,125,87,141,235,173,0.332495164,0.158375635,0.149019608,71.26293958,2.268269889,1.0,0.9999249387451977,#8DEBAD
1948,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic1_sharp,#3BC56A,197,125,87,59,197,106,0.332520861,0.14213198,0.0,81.45182573,1.455452195,0.0,0.003520015948595212,
1949,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic2_soft,#AD8DEB,197,125,87,173,141,235,0.334171502,0.158375635,0.149019608,75.94163071,1.208109889,0.0,2.7039559392661874e-05,
1950,dataset_0/vector/vector(65).jpeg,vector,#fde0b2,#e97d9b,#af515f,#fbf7ee,#c57d57,65,triadic2_sharp,#6A3BC5,197,125,87,106,59,197,0.334145806,0.14213198,0.0,102.7415151,2.116862264,1.0,0.9856955742524943,#6A3BC5
1951,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,complementary_soft,#93D1F5,207,133,91,147,209,245,0.499120338,0.160386473,0.149019608,70.35279772,1.771061646,1.0,0.9991831971347228,#93D1F5
1952,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,complementary_sharp,#3E9ACF,207,133,91,62,154,207,0.499425287,0.140096618,0.0,77.29841159,1.064073607,0.0,1.1590054746308898e-06,
1953,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic1_soft,#93F5B6,207,133,91,147,245,182,0.332512315,0.160386473,0.149019608,72.73255751,2.23169446,1.0,0.9997696807295607,#93F5B6
1954,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic1_sharp,#3ECF72,207,133,91,62,207,114,0.332758621,0.140096618,0.0,83.31352829,1.448904752,0.0,0.00797219731195641,
1955,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic2_soft,#B693F5,207,133,91,182,147,245,0.334154351,0.160386473,0.149019608,79.31321295,1.184639219,0.0,1.4005688761541642e-05,
1956,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic2_sharp,#723ECF,207,133,91,114,62,207,0.333908046,0.140096618,0.0,107.5466445,2.165812189,0.0,0.04359819361888507,#723ECF
1957,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,complementary_soft,#B6CBFA,212,195,155,182,203,250,0.498237014,0.003132075,0.149019608,47.88659463,1.068968366,0.0,7.82533527225343e-06,
1958,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,complementary_sharp,#3F6BD4,212,195,155,63,107,212,0.4995094,0.433962264,0.0,89.27423587,2.831984532,1.0,0.9999977060416476,#3F6BD4
1959,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic1_soft,#B6FAE6,212,195,155,182,250,230,0.334021328,0.003132075,0.149019608,34.74067138,1.474148662,0.0,0.00778079210846227,#B6FAE6
1960,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic1_sharp,#3FD4A7,212,195,155,63,212,167,0.332705365,0.433962264,0.0,50.57214034,1.079738458,0.0,6.337753968503651e-06,
1961,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic2_soft,#E6B6FA,212,195,155,230,182,250,0.332645339,0.003132075,0.149019608,57.43156446,1.029592415,0.0,9.286811583153525e-06,
1962,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic2_sharp,#A73FD4,212,195,155,167,63,212,0.333961301,0.433962264,0.0,107.649794,2.805886704,1.0,0.9999988557356381,#A73FD4
1963,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,complementary_soft,#71A7BD,151,83,55,113,167,189,0.499634503,0.233645187,0.149019608,63.30154978,2.207239872,1.0,0.9996501111261715,#71A7BD
1964,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,complementary_sharp,#358EB2,151,83,55,53,142,178,0.499388889,0.066485602,0.105882353,69.32590985,1.569547474,0.0,0.008739133173125068,
1965,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic1_soft,#71BD87,151,83,55,113,189,135,0.332967836,0.233645187,0.149019608,67.54093374,2.585969231,1.0,0.9998645521307622,#71BD87
1966,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic1_sharp,#35B259,151,83,55,53,178,89,0.332722222,0.066485602,0.105882353,82.12123713,2.123914687,1.0,0.9890711600963228,#35B259
1967,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic2_soft,#8771BD,151,83,55,135,113,189,0.33369883,0.233645187,0.149019608,66.24144349,1.420893495,0.0,0.0002580990807816147,
1968,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic2_sharp,#5935B2,151,83,55,89,53,178,0.333944444,0.066485602,0.105882353,92.22785323,1.400270872,0.0,0.00038923303936770376,
1969,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,complementary_soft,#A2B9E4,190,171,135,162,185,228,0.499494949,5.55e-17,0.149019608,45.31831329,1.131529443,0.0,0.0002990119260154543,
1970,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,complementary_sharp,#3966BE,190,171,135,57,102,190,0.49881522,0.410526316,0.0,77.70593736,2.452671094,1.0,0.9999906787572751,#3966BE
1971,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic1_soft,#A2E4CD,190,171,135,162,228,205,0.332828283,5.55e-17,0.149019608,34.90194616,1.550031917,1.0,0.9870787501250803,#A2E4CD
1972,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic1_sharp,#39BE90,190,171,135,57,190,144,0.333264981,0.410526316,0.0,48.58343007,1.047234085,0.0,1.7436828052045044e-05,
1973,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic2_soft,#CDA2E4,190,171,135,205,162,228,0.333838384,5.55e-17,0.149019608,55.11203092,1.055507681,0.0,3.6344297091946526e-05,
1974,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic2_sharp,#9039BE,190,171,135,144,57,190,0.333401686,0.410526316,0.0,98.21683099,2.664403719,1.0,0.9999965869484627,#9039BE
1975,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,complementary_soft,#595C5E,56,54,53,89,92,94,0.488888889,0.000379939,0.149019608,16.34767641,1.784118949,0.0,2.2978162041975693e-06,
1976,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,complementary_sharp,#3588B2,56,54,53,53,136,178,0.499555556,0.648675762,0.478431373,44.78484233,3.042486972,1.0,0.9999315662408889,#3588B2
1977,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic1_soft,#595E5A,56,54,53,89,94,90,0.311111111,0.000379939,0.149019608,16.94857206,1.816301182,0.0,8.022671210338258e-06,
1978,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic1_sharp,#35B25F,56,54,53,53,178,95,0.333777778,0.648675762,0.478431373,74.54613314,4.398275416,1.0,0.9999930227731472,#35B25F
1979,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic2_soft,#5A595E,56,54,53,90,89,94,0.355555556,0.000379939,0.149019608,15.74642876,1.731495751,0.0,2.031147925556868e-06,
1980,dataset_0/vector/vector(66).jpeg,vector,#cf855b,#d4c39b,#975337,#beab87,#383635,66,triadic2_sharp,#5F35B2,56,54,53,95,53,178,0.332888889,0.648675762,0.478431373,77.33700548,1.510217661,0.0,0.004697276799501743,#5F35B2
1981,dataset_0/vector/vector(67).jpeg,vector,#212c68,#f7f7f7,#f5990f,#565d85,#ccccce,67,complementary_soft,#8E8555,33,44,104,142,133,85,0.499505807,0.281283857,0.149019608,75.570665,3.468871991,1.0,0.9999923605540224,#8E8555
